facility_name,facility_type,address,lat,long
Sports SG Practice Track/Field/Tennis Centre/Squash Centre/Netball Centre/Lawn Bowl Stadium Road,Practice Track/Field/Tennis Centre/Squash Centre/Netball Centre/Lawn Bowl,Stadium Road,1.3057876351431132,103.8785489033804
Sports SG Swimming Complex Wilkinson Road,Swimming Complex,Wilkinson Road,1.3018541006509479,103.88610531773679
Sports SG Swimming Complex Ang Mo Kio Avenue 1,Swimming Complex,Ang Mo Kio Avenue 1,1.363146318655621,103.84968672271646
Sports SG Swimming Complex/Sports Hall/Stadium/Gym Bishan Street 14,Swimming Complex/Sports Hall/Stadium/Gym,Bishan Street 14,1.354593924901506,103.8509766148839
Sports SG Swimming Complex Bukit Batok Street 22,Swimming Complex,Bukit Batok Street 22,1.3445342246884908,103.74810664679934
Sports SG Sports Hall/Stadium/Gym Bukit Batok West Avenue 5,Sports Hall/Stadium/Gym,Bukit Batok West Avenue 5,1.3585876276845985,103.75299959972011
Sports SG Stadium Bedok North Street 2,Stadium,Bedok North Street 2,1.3261705912331496,103.93807628475322
Sports SG Squash Centre/Tennis Centre Burghley Drive,Squash Centre/Tennis Centre,Burghley Drive,1.3593021935230745,103.86054262923655
Sports SG Swimming Complex/Sports Hall/Stadium/Futsal Court/Tennis Centre/Gym Choa Chu Kang Street 53,Swimming Complex/Sports Hall/Stadium/Futsal Court/Tennis Centre/Gym,Choa Chu Kang Street 53,1.391030234612661,103.748633460196
Sports SG Stadium Fourth Chin Bee Road,Stadium,Fourth Chin Bee Road,1.3327974018869604,103.71937336830369
